srcStateName,srcYear,TRU,Country,YearCode,StateCode,Year,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Himachal Pradesh,1993-94,Urban,India,1993,2,"Calendar Year (Jan - Dec), 1993",HIMACHAL PRADESH,688552,,,371528,,,317024,,,170770,,,,,27130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,1999-00,Rural,India,1999,2,"Calendar Year (Jan - Dec), 1999",HIMACHAL PRADESH,6176050,,,3110345,,,3065705,,,1312510,,,,,4550697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,1999-00,Urban,India,1999,2,"Calendar Year (Jan - Dec), 1999",HIMACHAL PRADESH,688552,,,371528,,,317024,,,170770,,,,,27130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2004-05,Rural,India,2004,2,"Calendar Year (Jan - Dec), 2004",HIMACHAL PRADESH,6176050,,,3110345,,,3065705,,,1312510,,,,,4550697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2004-05,Urban,India,2004,2,"Calendar Year (Jan - Dec), 2004",HIMACHAL PRADESH,688552,,,371528,,,317024,,,170770,,,,,27130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2009-10,Rural,India,2009,2,"Calendar Year (Jan - Dec), 2009",HIMACHAL PRADESH,6176050,,,3110345,,,3065705,,,1312510,,,,,4550697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2009-10,Urban,India,2009,2,"Calendar Year (Jan - Dec), 2009",HIMACHAL PRADESH,688552,,,371528,,,317024,,,170770,,,,,27130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2011-12,Rural,India,2011,2,"Calendar Year (Jan - Dec), 2011",HIMACHAL PRADESH,6176050,,,3110345,,,3065705,,,1312510,,,,,4550697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2011-12,Urban,India,2011,2,"Calendar Year (Jan - Dec), 2011",HIMACHAL PRADESH,688552,,,371528,,,317024,,,170770,,,,,27130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Rural,India,2017,2,"Calendar Year (Jan - Dec), 2017",HIMACHAL PRADESH,6176050,,,3110345,,,3065705,,,1312510,,,,,4550697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Urban,India,2017,2,"Calendar Year (Jan - Dec), 2017",HIMACHAL PRADESH,688552,,,371528,,,317024,,,170770,,,,,27130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Rural,India,2018,2,"Calendar Year (Jan - Dec), 2018",HIMACHAL PRADESH,6176050,,,3110345,,,3065705,,,1312510,,,,,4550697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Urban,India,2018,2,"Calendar Year (Jan - Dec), 2018",HIMACHAL PRADESH,688552,,,371528,,,317024,,,170770,,,,,27130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu & Kashmir,1993-94,Rural,India,1993,1,"Calendar Year (Jan - Dec), 1993",JAMMU AND KASHMIR,8894470,,,4657613,,,4236857,,,1522101,,,,,2213974.25,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.97668981799214868092,1,,1,,1,0.97567644735444653622,1,,1,,1,0.97780625674038656153,1,,1,,1,0.98000712099838200100,1,,1,,1,,1,,1,0.9754803834735946,1
Jammu & Kashmir,1993-94,Rural,India,1993,37,"Calendar Year (Jan - Dec), 1993",LADAKH,212280,,,116114,,,96166,,,31052,,,,,55650.32421875,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.02331018200785131908,1,,1,,1,0.02432355264555346378,1,,1,,1,0.02219374325961343847,1,,1,,1,0.01999287900161799900,1,,1,,1,,1,,1,0.02451961652640545,1
Jammu & Kashmir,1993-94,Urban,India,1993,37,"Calendar Year (Jan - Dec), 1993",LADAKH,62009,,,40642,,,21367,,,9195,,,,,2615,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.01806135425350150091,1,,1,,1,0.02177811953262940169,1,,1,,1,0.01363511346428368592,1,,1,,1,0.01623740695939323839,1,,1,,1,,1,,1,0.021096876210145863,1
Jammu & Kashmir,1993-94,Urban,India,1993,1,"Calendar Year (Jan - Dec), 1993",JAMMU AND KASHMIR,3371233,,,1825543,,,1545690,,,557090,,,,,121337,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.98193864574649849909,1,,1,,1,0.97822188046737059831,1,,1,,1,0.98636488653571631408,1,,1,,1,0.98376259304060676161,1,,1,,1,,1,,1,0.9789031237898541,1
Jammu & Kashmir,1999-00,Rural,India,1999,37,"Calendar Year (Jan - Dec), 1999",LADAKH,212280,,,116114,,,96166,,,31052,,,,,55650.32421875,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.02331018200785131908,1,,1,,1,0.02432355264555346378,1,,1,,1,0.02219374325961343847,1,,1,,1,0.01999287900161799900,1,,1,,1,,1,,1,0.02451961652640545,1
Jammu & Kashmir,1999-00,Rural,India,1999,1,"Calendar Year (Jan - Dec), 1999",JAMMU AND KASHMIR,8894470,,,4657613,,,4236857,,,1522101,,,,,2213974.25,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.97668981799214868092,1,,1,,1,0.97567644735444653622,1,,1,,1,0.97780625674038656153,1,,1,,1,0.98000712099838200100,1,,1,,1,,1,,1,0.9754803834735946,1
Jammu & Kashmir,1999-00,Urban,India,1999,1,"Calendar Year (Jan - Dec), 1999",JAMMU AND KASHMIR,3371233,,,1825543,,,1545690,,,557090,,,,,121337,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.98193864574649849909,1,,1,,1,0.97822188046737059831,1,,1,,1,0.98636488653571631408,1,,1,,1,0.98376259304060676161,1,,1,,1,,1,,1,0.9789031237898541,1
Jammu & Kashmir,1999-00,Urban,India,1999,37,"Calendar Year (Jan - Dec), 1999",LADAKH,62009,,,40642,,,21367,,,9195,,,,,2615,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.01806135425350150091,1,,1,,1,0.02177811953262940169,1,,1,,1,0.01363511346428368592,1,,1,,1,0.01623740695939323839,1,,1,,1,,1,,1,0.021096876210145863,1
Jammu & Kashmir,2004-05,Rural,India,2004,37,"Calendar Year (Jan - Dec), 2004",LADAKH,212280,,,116114,,,96166,,,31052,,,,,55650.32421875,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.02331018200785131908,1,,1,,1,0.02432355264555346378,1,,1,,1,0.02219374325961343847,1,,1,,1,0.01999287900161799900,1,,1,,1,,1,,1,0.02451961652640545,1
Jammu & Kashmir,2004-05,Rural,India,2004,1,"Calendar Year (Jan - Dec), 2004",JAMMU AND KASHMIR,8894470,,,4657613,,,4236857,,,1522101,,,,,2213974.25,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.97668981799214868092,1,,1,,1,0.97567644735444653622,1,,1,,1,0.97780625674038656153,1,,1,,1,0.98000712099838200100,1,,1,,1,,1,,1,0.9754803834735946,1
Jammu & Kashmir,2004-05,Urban,India,2004,1,"Calendar Year (Jan - Dec), 2004",JAMMU AND KASHMIR,3371233,,,1825543,,,1545690,,,557090,,,,,121337,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.98193864574649849909,1,,1,,1,0.97822188046737059831,1,,1,,1,0.98636488653571631408,1,,1,,1,0.98376259304060676161,1,,1,,1,,1,,1,0.9789031237898541,1
Jammu & Kashmir,2004-05,Urban,India,2004,37,"Calendar Year (Jan - Dec), 2004",LADAKH,62009,,,40642,,,21367,,,9195,,,,,2615,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.01806135425350150091,1,,1,,1,0.02177811953262940169,1,,1,,1,0.01363511346428368592,1,,1,,1,0.01623740695939323839,1,,1,,1,,1,,1,0.021096876210145863,1
Jammu & Kashmir,2009-10,Rural,India,2009,37,"Calendar Year (Jan - Dec), 2009",LADAKH,212280,,,116114,,,96166,,,31052,,,,,55650.32421875,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.02331018200785131908,1,,1,,1,0.02432355264555346378,1,,1,,1,0.02219374325961343847,1,,1,,1,0.01999287900161799900,1,,1,,1,,1,,1,0.02451961652640545,1
Jammu & Kashmir,2009-10,Rural,India,2009,1,"Calendar Year (Jan - Dec), 2009",JAMMU AND KASHMIR,8894470,,,4657613,,,4236857,,,1522101,,,,,2213974.25,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.97668981799214868092,1,,1,,1,0.97567644735444653622,1,,1,,1,0.97780625674038656153,1,,1,,1,0.98000712099838200100,1,,1,,1,,1,,1,0.9754803834735946,1
Jammu & Kashmir,2009-10,Urban,India,2009,37,"Calendar Year (Jan - Dec), 2009",LADAKH,62009,,,40642,,,21367,,,9195,,,,,2615,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.01806135425350150091,1,,1,,1,0.02177811953262940169,1,,1,,1,0.01363511346428368592,1,,1,,1,0.01623740695939323839,1,,1,,1,,1,,1,0.021096876210145863,1
Jammu & Kashmir,2009-10,Urban,India,2009,1,"Calendar Year (Jan - Dec), 2009",JAMMU AND KASHMIR,3371233,,,1825543,,,1545690,,,557090,,,,,121337,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.98193864574649849909,1,,1,,1,0.97822188046737059831,1,,1,,1,0.98636488653571631408,1,,1,,1,0.98376259304060676161,1,,1,,1,,1,,1,0.9789031237898541,1
Jammu & Kashmir,2011-12,Rural,India,2011,1,"Calendar Year (Jan - Dec), 2011",JAMMU AND KASHMIR,8894470,,,4657613,,,4236857,,,1522101,,,,,2213974.25,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.97668981799214868092,1,,1,,1,0.97567644735444653622,1,,1,,1,0.97780625674038656153,1,,1,,1,0.98000712099838200100,1,,1,,1,,1,,1,0.9754803834735946,1
Jammu & Kashmir,2011-12,Rural,India,2011,37,"Calendar Year (Jan - Dec), 2011",LADAKH,212280,,,116114,,,96166,,,31052,,,,,55650.32421875,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.02331018200785131908,1,,1,,1,0.02432355264555346378,1,,1,,1,0.02219374325961343847,1,,1,,1,0.01999287900161799900,1,,1,,1,,1,,1,0.02451961652640545,1
Jammu & Kashmir,2011-12,Urban,India,2011,1,"Calendar Year (Jan - Dec), 2011",JAMMU AND KASHMIR,3371233,,,1825543,,,1545690,,,557090,,,,,121337,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.98193864574649849909,1,,1,,1,0.97822188046737059831,1,,1,,1,0.98636488653571631408,1,,1,,1,0.98376259304060676161,1,,1,,1,,1,,1,0.9789031237898541,1
Jammu & Kashmir,2011-12,Urban,India,2011,37,"Calendar Year (Jan - Dec), 2011",LADAKH,62009,,,40642,,,21367,,,9195,,,,,2615,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.01806135425350150091,1,,1,,1,0.02177811953262940169,1,,1,,1,0.01363511346428368592,1,,1,,1,0.01623740695939323839,1,,1,,1,,1,,1,0.021096876210145863,1
Jammu & Kashmir,2017-18,Rural,India,2017,37,"Calendar Year (Jan - Dec), 2017",LADAKH,212280,,,116114,,,96166,,,31052,,,,,55650.32421875,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.02331018200785131908,1,,1,,1,0.02432355264555346378,1,,1,,1,0.02219374325961343847,1,,1,,1,0.01999287900161799900,1,,1,,1,,1,,1,0.02451961652640545,1
Jammu & Kashmir,2017-18,Rural,India,2017,1,"Calendar Year (Jan - Dec), 2017",JAMMU AND KASHMIR,8894470,,,4657613,,,4236857,,,1522101,,,,,2213974.25,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.97668981799214868092,1,,1,,1,0.97567644735444653622,1,,1,,1,0.97780625674038656153,1,,1,,1,0.98000712099838200100,1,,1,,1,,1,,1,0.9754803834735946,1
Jammu & Kashmir,2017-18,Urban,India,2017,37,"Calendar Year (Jan - Dec), 2017",LADAKH,62009,,,40642,,,21367,,,9195,,,,,2615,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.01806135425350150091,1,,1,,1,0.02177811953262940169,1,,1,,1,0.01363511346428368592,1,,1,,1,0.01623740695939323839,1,,1,,1,,1,,1,0.021096876210145863,1
Jammu & Kashmir,2017-18,Urban,India,2017,1,"Calendar Year (Jan - Dec), 2017",JAMMU AND KASHMIR,3371233,,,1825543,,,1545690,,,557090,,,,,121337,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.98193864574649849909,1,,1,,1,0.97822188046737059831,1,,1,,1,0.98636488653571631408,1,,1,,1,0.98376259304060676161,1,,1,,1,,1,,1,0.9789031237898541,1
Jammu & Kashmir,2018-19,Rural,India,2018,1,"Calendar Year (Jan - Dec), 2018",JAMMU AND KASHMIR,8894470,,,4657613,,,4236857,,,1522101,,,,,2213974.25,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.97668981799214868092,1,,1,,1,0.97567644735444653622,1,,1,,1,0.97780625674038656153,1,,1,,1,0.98000712099838200100,1,,1,,1,,1,,1,0.9754803834735946,1
Jammu & Kashmir,2018-19,Rural,India,2018,37,"Calendar Year (Jan - Dec), 2018",LADAKH,212280,,,116114,,,96166,,,31052,,,,,55650.32421875,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.02331018200785131908,1,,1,,1,0.02432355264555346378,1,,1,,1,0.02219374325961343847,1,,1,,1,0.01999287900161799900,1,,1,,1,,1,,1,0.02451961652640545,1
Jammu & Kashmir,2018-19,Urban,India,2018,37,"Calendar Year (Jan - Dec), 2018",LADAKH,62009,,,40642,,,21367,,,9195,,,,,2615,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.01806135425350150091,1,,1,,1,0.02177811953262940169,1,,1,,1,0.01363511346428368592,1,,1,,1,0.01623740695939323839,1,,1,,1,,1,,1,0.021096876210145863,1
Jammu & Kashmir,2018-19,Urban,India,2018,1,"Calendar Year (Jan - Dec), 2018",JAMMU AND KASHMIR,3371233,,,1825543,,,1545690,,,557090,,,,,121337,0,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,0.000000000000000000000000,0,0,2,1,0.98193864574649849909,1,,1,,1,0.97822188046737059831,1,,1,,1,0.98636488653571631408,1,,1,,1,0.98376259304060676161,1,,1,,1,,1,,1,0.9789031237898541,1
Jharkhand,1993-94,Rural,India,1993,20,"Calendar Year (Jan - Dec), 1993",JHARKHAND,25055073,,,12776486,,,12278587,,,4729369,,,,,7460956.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,1993-94,Urban,India,1993,20,"Calendar Year (Jan - Dec), 1993",JHARKHAND,7933061,,,4153829,,,3779232,,,1525412,,,,,225145.15000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,1999-00,Rural,India,1999,20,"Calendar Year (Jan - Dec), 1999",JHARKHAND,25055073,,,12776486,,,12278587,,,4729369,,,,,7460956.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,1999-00,Urban,India,1999,20,"Calendar Year (Jan - Dec), 1999",JHARKHAND,7933061,,,4153829,,,3779232,,,1525412,,,,,225145.15000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2004-05,Rural,India,2004,20,"Calendar Year (Jan - Dec), 2004",JHARKHAND,25055073,,,12776486,,,12278587,,,4729369,,,,,7460956.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2004-05,Urban,India,2004,20,"Calendar Year (Jan - Dec), 2004",JHARKHAND,7933061,,,4153829,,,3779232,,,1525412,,,,,225145.15000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2009-10,Rural,India,2009,20,"Calendar Year (Jan - Dec), 2009",JHARKHAND,25055073,,,12776486,,,12278587,,,4729369,,,,,7460956.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2009-10,Urban,India,2009,20,"Calendar Year (Jan - Dec), 2009",JHARKHAND,7933061,,,4153829,,,3779232,,,1525412,,,,,225145.15000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2011-12,Rural,India,2011,20,"Calendar Year (Jan - Dec), 2011",JHARKHAND,25055073,,,12776486,,,12278587,,,4729369,,,,,7460956.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2011-12,Urban,India,2011,20,"Calendar Year (Jan - Dec), 2011",JHARKHAND,7933061,,,4153829,,,3779232,,,1525412,,,,,225145.15000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2017-18,Rural,India,2017,20,"Calendar Year (Jan - Dec), 2017",JHARKHAND,25055073,,,12776486,,,12278587,,,4729369,,,,,7460956.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2017-18,Urban,India,2017,20,"Calendar Year (Jan - Dec), 2017",JHARKHAND,7933061,,,4153829,,,3779232,,,1525412,,,,,225145.15000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2018-19,Rural,India,2018,20,"Calendar Year (Jan - Dec), 2018",JHARKHAND,25055073,,,12776486,,,12278587,,,4729369,,,,,7460956.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jharkhand,2018-19,Urban,India,2018,20,"Calendar Year (Jan - Dec), 2018",JHARKHAND,7933061,,,4153829,,,3779232,,,1525412,,,,,225145.15000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,1993-94,Rural,India,1993,29,"Calendar Year (Jan - Dec), 1993",KARNATAKA,37469335,,,18929354,,,18539981,,,7946657,,,,,18541768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,1993-94,Urban,India,1993,29,"Calendar Year (Jan - Dec), 1993",KARNATAKA,23625962,,,12037303,,,11588659,,,5410370,,,,,599199.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,1999-00,Rural,India,1999,29,"Calendar Year (Jan - Dec), 1999",KARNATAKA,37469335,,,18929354,,,18539981,,,7946657,,,,,18541768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,1999-00,Urban,India,1999,29,"Calendar Year (Jan - Dec), 1999",KARNATAKA,23625962,,,12037303,,,11588659,,,5410370,,,,,599199.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,2004-05,Rural,India,2004,29,"Calendar Year (Jan - Dec), 2004",KARNATAKA,37469335,,,18929354,,,18539981,,,7946657,,,,,18541768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karnataka,2004-05,Urban,India,2004,29,"Calendar Year (Jan - Dec), 2004",KARNATAKA,23625962,,,12037303,,,11588659,,,5410370,,,,,599199.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
