srcYear,srcStateName,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,YearCode,Year,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2016,Tamil Nadu,India,33,TAMIL NADU,72147030,34917440,37229590,36137975,17458910,18679065,36009055,17458530,2016,"Financial Year (Apr - Mar), 2016",18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870733.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Tamil Nadu,India,33,TAMIL NADU,72147030,34917440,37229590,36137975,17458910,18679065,36009055,17458530,2017,"Financial Year (Apr - Mar), 2017",18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870733.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Tamil Nadu,India,33,TAMIL NADU,72147030,34917440,37229590,36137975,17458910,18679065,36009055,17458530,2018,"Financial Year (Apr - Mar), 2018",18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870733.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Tamil Nadu,India,33,TAMIL NADU,72147030,34917440,37229590,36137975,17458910,18679065,36009055,17458530,2019,"Financial Year (Apr - Mar), 2019",18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870733.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Tamil Nadu,India,33,TAMIL NADU,72147030,34917440,37229590,36137975,17458910,18679065,36009055,17458530,2020,"Financial Year (Apr - Mar), 2020",18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870733.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Tamil Nadu,India,33,TAMIL NADU,72147030,34917440,37229590,36137975,17458910,18679065,36009055,17458530,2021,"Financial Year (Apr - Mar), 2021",18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870733.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2004,"Financial Year (Apr - Mar), 2004",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2005,"Financial Year (Apr - Mar), 2005",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2006,"Financial Year (Apr - Mar), 2006",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2007,"Financial Year (Apr - Mar), 2007",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2008,"Financial Year (Apr - Mar), 2008",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2009,"Financial Year (Apr - Mar), 2009",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2010,"Financial Year (Apr - Mar), 2010",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2011,"Financial Year (Apr - Mar), 2011",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2012,"Financial Year (Apr - Mar), 2012",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2013,"Financial Year (Apr - Mar), 2013",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2014,"Financial Year (Apr - Mar), 2014",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2015,"Financial Year (Apr - Mar), 2015",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2016,"Financial Year (Apr - Mar), 2016",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2017,"Financial Year (Apr - Mar), 2017",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2018,"Financial Year (Apr - Mar), 2018",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2019,"Financial Year (Apr - Mar), 2019",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2020,"Financial Year (Apr - Mar), 2020",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Puducherry,India,34,PUDUCHERRY,1247953,852753,395200,612511,417604,194907,635442,435149,2021,"Financial Year (Apr - Mar), 2021",200293,302450,207432,95018,15456,33823.8,49279.78515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2004,"Financial Year (Apr - Mar), 2004",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2005,"Financial Year (Apr - Mar), 2005",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2006,"Financial Year (Apr - Mar), 2006",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2007,"Financial Year (Apr - Mar), 2007",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2008,"Financial Year (Apr - Mar), 2008",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2009,"Financial Year (Apr - Mar), 2009",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2010,"Financial Year (Apr - Mar), 2010",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2011,"Financial Year (Apr - Mar), 2011",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2012,"Financial Year (Apr - Mar), 2012",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2013,"Financial Year (Apr - Mar), 2013",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2014,"Financial Year (Apr - Mar), 2014",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2015,"Financial Year (Apr - Mar), 2015",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2016,"Financial Year (Apr - Mar), 2016",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2017,"Financial Year (Apr - Mar), 2017",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2018,"Financial Year (Apr - Mar), 2018",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2019,"Financial Year (Apr - Mar), 2019",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2020,"Financial Year (Apr - Mar), 2020",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Andaman and Nicobar Islands,India,35,ANDAMAN AND NICOBAR ISLANDS,380581,143488,237093,202871,76584,126287,177710,66904,2021,"Financial Year (Apr - Mar), 2021",110806,94551,36021,58530,3799.37,81533.2,85332.573125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2004,"Financial Year (Apr - Mar), 2004",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2005,"Financial Year (Apr - Mar), 2005",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2006,"Financial Year (Apr - Mar), 2006",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2007,"Financial Year (Apr - Mar), 2007",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2008,"Financial Year (Apr - Mar), 2008",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2009,"Financial Year (Apr - Mar), 2009",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2010,"Financial Year (Apr - Mar), 2010",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2011,"Financial Year (Apr - Mar), 2011",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2012,"Financial Year (Apr - Mar), 2012",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2013,"Financial Year (Apr - Mar), 2013",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2014,"Financial Year (Apr - Mar), 2014",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2015,"Financial Year (Apr - Mar), 2015",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2016,"Financial Year (Apr - Mar), 2016",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2017,"Financial Year (Apr - Mar), 2017",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2018,"Financial Year (Apr - Mar), 2018",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2019,"Financial Year (Apr - Mar), 2019",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2020,"Financial Year (Apr - Mar), 2020",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Telangana,India,36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,2021,"Financial Year (Apr - Mar), 2021",10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Jammu and Kashmir,India,37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,2004,"Financial Year (Apr - Mar), 2004",96166,40247,9195,31052,2615,55650.3,58265.3046875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187313995096647590,1,0.01806135425350150091,1,0.02331018200785131908,1,0.02360814420432078015,1,0.02177811953262940169,1,0.02432355264555346378,1,0.01992057734810375453,1,0.01363511346428368592,1,0.02219374325961343847,1,0.01898946796273351709,1,0.01623740695939323839,1,0.01999287900161799900,1,0.0210968762101459,1,0.0245196108327552,1,0.0243423635893266,1
